Date,"Afghanistan, Afghanistan","Albania, Albania","Algeria, Algeria","Andorra, Andorra","Angola, Angola","Antigua and Barbuda, Antigua and Barbuda","Argentina, Argentina","Armenia, Armenia","Australian Capital Territory, Australia","New South Wales, Australia","Northern Territory, Australia","Queensland, Australia","South Australia, Australia","Tasmania, Australia","Victoria, Australia","Western Australia, Australia","Austria, Austria","Azerbaijan, Azerbaijan","Bahamas, Bahamas","Bahrain, Bahrain","Bangladesh, Bangladesh","Barbados, Barbados","Belarus, Belarus","Belgium, Belgium","Belize, Belize","Benin, Benin","Bhutan, Bhutan","Bolivia, Bolivia","Bosnia and Herzegovina, Bosnia and Herzegovina","Botswana, Botswana","Brazil, Brazil","Brunei, Brunei","Bulgaria, Bulgaria","Burkina Faso, Burkina Faso","Burma, Burma","Burundi, Burundi","Cabo Verde, Cabo Verde","Cambodia, Cambodia","Cameroon, Cameroon","Alberta, Canada","British Columbia, Canada","Manitoba, Canada","New Brunswick, Canada","Newfoundland and Labrador, Canada","Northwest Territories, Canada","Nova Scotia, Canada","Nunavut, Canada","Ontario, Canada","Prince Edward Island, Canada","Quebec, Canada","Saskatchewan, Canada","Yukon, Canada","Central African Republic, Central African Republic","Chad, Chad","Chile, Chile","Anhui, China","Beijing, China","Chongqing, China","Fujian, China","Gansu, China","Guangdong, China","Guangxi, China","Guizhou, China","Hainan, China","Hebei, China","Heilongjiang, China","Henan, China","Hong Kong, China","Hubei, China","Hunan, China","Inner Mongolia, China","Jiangsu, China","Jiangxi, China","Jilin, China","Liaoning, China","Macau, China","Ningxia, China","Qinghai, China","Shaanxi, China","Shandong, China","Shanghai, China","Shanxi, China","Sichuan, China","Tianjin, China","Tibet, China","Xinjiang, China","Yunnan, China","Zhejiang, China","Colombia, Colombia","Comoros, Comoros","Congo (Brazzaville), Congo (Brazzaville)","Congo (Kinshasa), Congo (Kinshasa)","Costa Rica, Costa Rica","Cote d'Ivoire, Cote d'Ivoire","Croatia, Croatia","Cuba, Cuba","Cyprus, Cyprus","Czechia, Czechia","Faroe Islands, Denmark","Greenland, Denmark","Denmark, Denmark","Djibouti, Djibouti","Dominica, Dominica","Dominican Republic, Dominican Republic","Ecuador, Ecuador","Egypt, Egypt","El Salvador, El Salvador","Equatorial Guinea, Equatorial Guinea","Eritrea, Eritrea","Estonia, Estonia","Eswatini, Eswatini","Ethiopia, Ethiopia","Fiji, Fiji","Finland, Finland","French Guiana, France","French Polynesia, France","Guadeloupe, France","Martinique, France","Mayotte, France","New Caledonia, France","Reunion, France","Saint Barthelemy, France","Saint Pierre and Miquelon, France","St Martin, France","Wallis and Futuna, France","France, France","Gabon, Gabon","Gambia, Gambia","Georgia, Georgia","Germany, Germany","Ghana, Ghana","Greece, Greece","Grenada, Grenada","Guatemala, Guatemala","Guinea, Guinea","Guinea-Bissau, Guinea-Bissau","Guyana, Guyana","Haiti, Haiti","Holy See, Holy See","Honduras, Honduras","Hungary, Hungary","Iceland, Iceland","India, India","Indonesia, Indonesia","Iran, Iran","Iraq, Iraq","Ireland, Ireland","Israel, Israel","Italy, Italy","Jamaica, Jamaica","Japan, Japan","Jordan, Jordan","Kazakhstan, Kazakhstan","Kenya, Kenya","Kiribati, Kiribati","Korea, South, Korea, South","Kosovo, Kosovo","Kuwait, Kuwait","Kyrgyzstan, Kyrgyzstan","Laos, Laos","Latvia, Latvia","Lebanon, Lebanon","Lesotho, Lesotho","Liberia, Liberia","Libya, Libya","Liechtenstein, Liechtenstein","Lithuania, Lithuania","Luxembourg, Luxembourg","Madagascar, Madagascar","Malawi, Malawi","Malaysia, Malaysia","Maldives, Maldives","Mali, Mali","Malta, Malta","Marshall Islands, Marshall Islands","Mauritania, Mauritania","Mauritius, Mauritius","Mexico, Mexico","Micronesia, Micronesia","Moldova, Moldova","Monaco, Monaco","Mongolia, Mongolia","Montenegro, Montenegro","Morocco, Morocco","Mozambique, Mozambique","Namibia, Namibia","Nepal, Nepal","Aruba, Netherlands","Bonaire, Sint Eustatius and Saba, Netherlands","Curacao, Netherlands","Sint Maarten, Netherlands","Netherlands, Netherlands","Cook Islands, New Zealand","New Zealand, New Zealand","Nicaragua, Nicaragua","Niger, Niger","Nigeria, Nigeria","North Macedonia, North Macedonia","Norway, Norway","Oman, Oman","Pakistan, Pakistan","Palau, Palau","Panama, Panama","Papua New Guinea, Papua New Guinea","Paraguay, Paraguay","Peru, Peru","Philippines, Philippines","Poland, Poland","Portugal, Portugal","Qatar, Qatar","Romania, Romania","Russia, Russia","Rwanda, Rwanda","Saint Kitts and Nevis, Saint Kitts and Nevis","Saint Lucia, Saint Lucia","Saint Vincent and the Grenadines, Saint Vincent and the Grenadines","Samoa, Samoa","San Marino, San Marino","Sao Tome and Principe, Sao Tome and Principe","Saudi Arabia, Saudi Arabia","Senegal, Senegal","Serbia, Serbia","Seychelles, Seychelles","Sierra Leone, Sierra Leone","Singapore, Singapore","Slovakia, Slovakia","Slovenia, Slovenia","Solomon Islands, Solomon Islands","Somalia, Somalia","South Africa, South Africa","South Sudan, South Sudan","Spain, Spain","Sri Lanka, Sri Lanka","Sudan, Sudan","Summer Olympics 2020, Summer Olympics 2020","Suriname, Suriname","Sweden, Sweden","Switzerland, Switzerland","Syria, Syria","Taiwan*, Taiwan*","Tajikistan, Tajikistan","Tanzania, Tanzania","Thailand, Thailand","Timor-Leste, Timor-Leste","Togo, Togo","Trinidad and Tobago, Trinidad and Tobago","Tunisia, Tunisia","Turkey, Turkey","Uganda, Uganda","Ukraine, Ukraine","United Arab Emirates, United Arab Emirates","Anguilla, United Kingdom","Bermuda, United Kingdom","British Virgin Islands, United Kingdom","Cayman Islands, United Kingdom","Channel Islands, United Kingdom","Falkland Islands (Malvinas), United Kingdom","Gibraltar, United Kingdom","Isle of Man, United Kingdom","Montserrat, United Kingdom","Saint Helena, Ascension and Tristan da Cunha, United Kingdom","Turks and Caicos Islands, United Kingdom","United Kingdom, United Kingdom","Uruguay, Uruguay","Uzbekistan, Uzbekistan","Vanuatu, Vanuatu","Venezuela, Venezuela","Vietnam, Vietnam","West Bank and Gaza, West Bank and Gaza","Yemen, Yemen","Zambia, Zambia","Zimbabwe, Zimbabwe","Alabama, US","Alaska, US","Arizona, US","Arkansas, US","California, US","Colorado, US","Connecticut, US","Delaware, US","Florida, US","Georgia, US","Harris, Texas, US","Hawaii, US","Idaho, US","Illinois, US","Indiana, US","Iowa, US","Kansas, US","Kentucky, US","Louisiana, US","Maine, US","Maryland, US","Massachusetts, US","Michigan, US","Minnesota, US","Mississippi, US","Missouri, US","Montana, US","Nebraska, US","Nevada, US","New Hampshire, US","New Jersey, US","New Mexico, US","New York, US","North Carolina, US","North Dakota, US","Ohio, US","Oklahoma, US","Oregon, US","Pennsylvania, US","Rhode Island, US","South Carolina, US","South Dakota, US","Tennessee, US","Texas, US","Utah, US","Vermont, US","Virginia, US","Washington, US","West Virginia, US","Wisconsin, US","Wyoming, US"
5/22/20,540,12,190,0,2,0,718,322,0,2,0,2,0,0,0,0,32,106,0,240,1694,0,932,276,0,0,0,392,22,1,20803,0,41,2,0,0,6,0,112,32,28,2,0,0,0,2,0,490,0,605,5,0,43,23,4276,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,801,44,0,110,8,40,6,8,1,59,0,0,48,223,0,332,522,783,85,57,0,7,5,34,0,44,12,0,1,5,46,0,0,0,0,0,0,692,161,1,2,689,217,20,0,231,0,5,0,67,0,273,37,0,6568,634,2311,87,115,19,652,10,23,16,685,52,0,23,1,955,37,0,5,62,1,2,1,0,6,1,43,10,78,58,22,1,0,27,0,2960,0,143,0,1,0,121,2,1,59,0,0,0,0,188,0,0,0,13,245,23,23,424,1743,0,151,0,2,2929,163,476,288,1830,127,8894,1,0,0,0,0,2,0,2642,97,105,0,21,614,1,0,0,0,988,82,1787,13,0,0,0,532,13,1,1,210,0,0,0,9,0,2,952,15,442,994,0,3,0,8,0,0,0,0,0,0,0,2030,4,64,0,62,0,0,12,54,0,364,3,276,154,2297,296,432,143,776,819,243,0,89,2756,473,322,284,140,421,71,893,883,555,805,403,214,0,235,125,79,1016,153,1900,948,88,627,169,47,951,165,257,179,433,295,183,2,813,148,112,511,2
5/23/20,736,8,195,0,1,0,704,374,0,1,0,1,0,0,10,3,50,127,3,388,1873,2,941,299,0,0,3,336,19,0,16508,0,36,0,2,0,9,1,0,18,10,0,0,0,0,1,0,475,0,502,3,0,73,37,9842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1046,0,18,80,7,25,0,15,4,77,0,0,59,0,0,433,430,727,94,0,0,14,13,61,0,31,18,0,0,0,0,0,3,0,0,0,0,525,206,0,5,276,131,3,0,311,109,0,0,71,0,0,35,1,6629,949,1869,308,76,5,669,6,25,4,0,31,0,25,21,900,15,0,16,11,0,9,3,0,14,9,40,0,48,39,46,9,0,27,0,3329,0,147,1,0,0,74,4,1,68,0,0,1,0,176,0,0,0,6,265,20,14,463,2164,0,310,0,12,4056,180,312,271,1732,145,9434,4,0,0,0,0,0,0,2442,67,68,0,15,642,1,0,0,0,1218,92,466,21,240,0,0,403,18,11,0,201,0,3,0,10,0,0,1186,23,432,812,0,0,0,0,0,0,1,0,0,0,0,1507,11,87,0,66,1,0,7,0,5,374,4,429,163,2186,477,382,0,676,760,244,1,0,2352,492,406,37,145,0,65,1071,400,503,840,380,145,0,301,1,75,565,0,2071,573,48,614,111,24,786,216,257,108,391,871,203,2,799,0,0,481,10
5/24/20,716,9,193,0,8,0,723,359,0,3,0,0,0,0,2,0,17,140,0,336,1532,0,954,282,0,56,0,348,10,5,15813,0,19,0,0,0,9,0,490,42,0,0,0,0,0,1,0,337,0,544,2,0,52,27,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,998,9,0,116,12,10,1,10,0,65,0,1,71,0,0,379,498,752,96,0,0,2,12,88,0,11,49,0,5,0,66,0,0,0,0,0,0,0,0,0,2,342,66,2,0,370,99,0,8,78,0,473,28,0,7113,526,2180,197,57,13,531,2,41,4,612,22,0,16,7,838,38,0,1,17,0,6,0,0,6,2,39,1,60,58,15,1,0,10,2,2764,0,99,0,0,0,27,26,1,19,0,0,0,0,172,0,0,0,2,313,37,6,513,1748,0,349,0,12,4205,258,395,152,1501,213,8599,2,0,0,0,0,0,0,2399,71,67,0,86,548,5,0,0,0,1240,0,482,52,256,0,0,210,11,16,0,187,0,0,0,8,0,3,1141,0,406,781,0,5,0,0,0,0,2,0,0,0,0,1348,5,49,0,111,0,0,10,0,0,348,0,324,147,1643,210,446,280,740,660,151,0,31,2508,475,353,58,0,244,42,818,316,349,728,255,227,0,171,355,60,1019,318,1808,553,53,503,77,39,564,113,201,99,326,878,132,2,495,563,54,400,25
5/25/20,512,6,197,1,1,0,552,452,0,2,0,1,0,0,5,4,36,149,0,33,1975,0,946,250,0,0,3,397,5,0,11687,0,6,18,2,0,10,0,0,19,13,0,0,0,0,1,0,405,0,508,2,0,48,12,4895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,806,0,0,156,21,47,0,6,8,47,0,0,27,198,0,272,599,702,68,83,0,1,6,73,0,20,25,0,0,0,22,0,4,0,0,0,0,274,201,0,1,272,125,4,1,336,0,64,2,53,0,239,15,0,6414,479,2023,163,59,22,300,4,21,3,438,72,0,19,6,665,30,0,2,5,0,10,0,0,10,1,15,18,172,24,29,1,0,25,0,2485,0,54,0,0,0,99,15,0,79,0,0,1,0,209,0,0,0,6,229,21,12,0,1356,0,257,0,3,4020,284,305,165,1751,213,8946,9,0,0,0,0,0,48,2235,83,34,0,28,344,2,1,0,95,1032,151,0,41,192,0,0,490,10,20,0,191,0,2,0,5,0,0,987,24,259,822,0,0,0,5,1,0,0,0,0,0,0,1607,18,25,0,56,1,0,11,0,0,633,3,198,107,2161,95,405,156,879,498,74,0,0,1713,339,306,121,0,640,19,839,215,226,742,198,129,0,228,75,48,941,83,1691,461,39,566,53,22,351,0,82,23,424,399,129,6,1483,237,15,307,5
5/26/20,737,25,194,0,0,0,600,289,0,0,0,1,1,0,8,6,18,132,0,195,1166,0,915,113,0,17,0,476,10,0,16324,0,10,0,3,0,0,0,546,22,11,0,1,0,0,1,0,322,0,448,0,0,19,13,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1022,0,0,106,5,54,0,16,2,48,0,0,41,0,0,191,0,789,59,0,0,10,5,46,0,29,31,0,0,0,25,0,3,0,0,0,0,196,103,0,1,600,309,7,0,194,0,0,2,93,0,212,15,0,5843,415,1787,216,37,50,397,8,30,7,0,62,0,40,0,608,35,0,4,21,0,0,2,0,4,2,44,0,187,43,18,0,0,6,0,3455,0,158,0,0,0,45,4,0,90,0,0,0,0,133,0,0,480,1,276,15,19,348,1446,0,264,0,12,5772,350,443,219,1742,146,8915,3,0,0,0,0,0,142,1931,31,34,0,19,383,2,0,0,22,649,0,859,137,150,0,0,746,15,15,0,171,0,3,0,5,0,0,948,31,339,779,0,6,0,3,0,0,0,0,0,0,0,1650,2,101,0,34,1,6,16,0,0,590,4,289,151,2481,296,430,101,509,583,286,0,0,1178,363,146,74,380,245,35,535,884,353,645,273,178,0,257,101,34,687,104,961,615,0,529,48,18,866,145,238,67,360,748,99,5,1615,116,0,279,7
5/27/20,548,21,160,0,1,0,705,372,0,1,0,0,0,0,10,0,34,165,0,326,1541,0,897,137,0,2,1,632,19,0,20599,0,17,13,0,0,0,0,0,25,9,0,1,0,0,1,0,319,0,520,3,0,31,15,4328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1101,0,84,143,28,79,0,11,2,36,0,1,52,229,0,459,748,910,67,0,0,6,11,30,0,64,22,0,0,0,11,0,1,0,0,1,0,138,81,0,3,324,186,14,0,191,0,17,0,105,0,239,22,1,7293,686,2080,287,68,40,584,5,26,2,335,123,0,79,9,692,52,0,4,21,0,1,22,0,8,6,26,0,15,19,39,1,0,24,0,3463,0,232,0,7,0,24,14,1,114,0,0,0,0,190,0,0,0,0,389,25,18,255,2076,0,281,0,7,6154,380,399,285,1740,165,8338,7,0,0,0,0,0,2,1815,92,48,0,28,533,2,2,0,20,1673,188,0,150,170,0,1,800,15,0,0,166,0,9,0,4,0,0,1035,28,321,883,0,0,0,3,1,0,3,0,0,0,0,1802,14,79,0,34,0,5,6,137,76,364,1,454,97,2646,202,0,30,379,655,261,1,73,1111,359,666,92,126,443,28,736,710,618,504,313,162,2,365,93,55,879,122,933,661,17,433,91,71,781,143,207,57,390,1109,86,4,907,225,125,599,10
5/28/20,637,26,140,0,3,0,769,442,0,2,0,0,0,0,6,7,37,191,1,360,2029,0,902,257,0,0,3,619,27,0,26417,0,17,2,0,0,0,0,0,29,8,2,3,1,0,2,0,377,0,415,2,0,53,11,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,0,0,114,16,85,1,9,0,54,0,0,32,217,0,345,368,1127,85,0,0,11,7,100,0,51,30,0,0,0,25,1,5,0,0,0,0,3282,112,0,3,672,0,3,0,203,278,0,11,111,0,112,23,0,7300,687,2258,322,38,77,593,0,70,8,272,147,0,58,1,845,74,0,4,7,0,0,6,0,9,7,44,102,10,56,78,4,0,54,0,3377,0,188,0,13,0,42,6,0,156,0,0,0,0,182,0,0,0,3,182,38,10,636,2801,0,403,0,16,5874,539,352,304,1967,197,8371,3,0,0,7,0,0,15,1644,95,25,0,30,373,5,2,0,97,1466,0,1647,61,200,0,0,774,20,1,0,158,0,11,0,27,0,17,1182,36,477,563,0,1,0,0,0,0,1,0,0,0,0,1734,8,75,0,80,0,12,23,0,17,486,13,559,261,2261,354,271,75,651,628,228,3,71,1527,631,217,80,108,305,52,1286,651,524,483,328,208,4,265,98,103,576,112,1156,1136,42,476,44,48,661,141,165,83,394,1559,215,3,1152,358,36,512,16
5/29/20,643,23,137,1,7,0,717,460,0,0,0,0,0,0,11,8,27,230,1,397,2523,0,906,212,0,14,0,344,23,0,26928,0,8,0,1,0,15,0,0,24,4,0,2,0,0,0,0,380,0,423,2,0,119,33,3695,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1322,0,0,173,22,109,0,22,2,56,0,0,81,0,0,463,100,1289,84,263,0,8,0,137,0,33,14,0,1,3,29,0,5,0,0,0,0,542,182,0,8,726,313,3,0,259,103,61,0,146,0,0,25,0,8105,678,2819,416,35,113,516,6,75,2,356,127,0,39,4,1072,68,0,3,4,0,3,13,0,5,4,42,70,103,78,32,0,0,77,1,3227,0,171,0,18,0,71,1,1,170,0,0,0,0,176,0,0,0,0,387,52,11,811,2429,0,400,0,17,6506,1046,330,350,1993,191,8572,6,0,0,1,0,15,5,1581,81,54,0,17,611,0,0,0,0,1837,0,658,28,0,0,0,773,32,0,1,139,0,11,0,6,0,3,1141,12,429,638,0,0,0,1,0,0,3,0,0,0,0,1504,5,24,0,45,1,0,5,0,0,513,6,595,239,3000,491,203,65,1212,615,239,2,0,1622,490,371,291,279,0,37,1279,537,717,584,421,159,8,399,128,103,1667,129,1663,1077,39,651,65,45,769,141,343,73,384,390,343,1,1132,307,16,733,15
5/30/20,784,23,133,0,3,0,795,251,0,3,0,0,0,0,4,1,30,257,0,344,1764,0,894,125,0,0,2,861,9,0,33274,0,14,0,17,21,16,1,468,13,11,0,1,0,0,1,0,323,0,398,4,0,88,0,13188,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1548,19,0,133,25,49,1,20,0,34,0,0,40,280,0,377,0,1367,117,0,0,6,4,95,0,50,27,0,0,0,0,0,1,0,0,0,0,1766,42,0,11,267,152,6,0,132,50,0,2,123,0,342,26,1,8336,557,2282,306,53,29,416,6,43,4,450,143,0,27,12,1008,60,0,1,19,0,4,12,0,8,4,60,6,30,81,24,2,0,60,0,2885,0,202,1,0,0,66,10,0,189,0,0,1,0,131,0,0,0,1,553,35,15,603,3039,0,487,0,47,7386,590,416,257,2355,151,8952,4,0,0,0,0,0,16,1618,106,27,0,23,506,1,0,0,88,1727,0,664,62,175,0,2,432,17,0,0,123,0,1,0,5,1,5,983,84,393,726,0,0,0,0,0,0,8,0,0,0,0,1099,5,78,0,89,0,1,27,0,25,427,5,786,236,3795,486,260,186,927,450,211,2,33,1462,653,287,28,240,775,56,1027,285,392,659,436,164,12,257,141,0,770,131,1372,910,34,467,80,54,712,184,263,94,503,1580,269,2,1078,278,38,523,7
5/31/20,651,15,127,0,2,1,637,355,0,3,0,0,0,0,4,3,46,248,0,605,2545,0,898,195,0,8,10,390,16,0,16409,0,14,0,0,0,14,0,0,18,0,1,3,0,0,0,0,367,0,293,1,0,49,19,4830,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1147,0,40,104,9,34,0,20,2,38,0,0,36,160,0,377,527,1536,122,0,0,4,2,109,0,33,22,0,0,0,0,0,0,0,0,1,0,209,0,0,26,221,302,2,0,348,0,0,1,141,0,108,9,0,8782,700,2516,260,61,87,333,5,35,5,476,74,0,35,6,851,26,0,1,29,0,7,26,0,5,2,13,5,57,101,15,0,0,47,0,3152,0,153,0,0,0,27,10,1,171,0,0,0,0,185,0,0,0,2,307,62,3,1014,2964,0,445,0,22,8805,862,215,297,1648,124,9268,11,0,0,0,0,0,4,1877,110,31,0,9,518,0,0,0,60,1716,0,251,13,279,0,9,265,17,0,0,121,0,4,0,9,0,1,839,4,468,661,0,0,0,0,0,0,1,0,0,0,0,1069,2,77,0,51,0,1,13,0,4,511,29,678,240,2333,280,179,76,739,732,56,1,36,1343,363,308,10,0,339,43,763,170,486,660,294,160,10,196,111,159,838,65,1209,778,23,480,0,58,428,109,467,33,0,1643,264,4,996,353,21,173,5
6/1/20,656,6,119,1,0,0,564,210,0,6,0,1,0,0,10,2,2,168,0,473,2381,0,847,136,0,11,0,549,14,3,11598,0,6,0,4,0,23,0,493,34,24,0,0,0,0,1,0,455,0,328,0,0,58,12,5470,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1110,0,0,125,28,118,0,38,1,34,0,0,30,215,0,287,0,1399,65,0,0,1,8,85,0,26,0,0,0,0,235,1,2,0,0,0,0,169,0,0,11,184,0,1,0,249,138,83,0,281,0,160,16,0,7761,467,2979,429,72,100,200,2,36,7,450,59,0,38,13,719,69,0,0,13,0,8,12,0,4,1,55,52,38,56,50,1,0,58,0,2771,0,109,0,6,0,26,0,1,239,0,1,0,0,103,0,0,0,0,416,89,6,786,3938,0,374,0,9,5563,552,379,200,1523,141,8485,7,0,0,0,0,0,1,1881,94,18,0,4,408,1,0,0,47,1674,0,159,10,226,0,21,648,9,1,1,123,0,1,0,1,0,7,827,40,890,635,0,1,0,9,0,0,0,0,0,0,0,1434,2,79,0,152,0,1,31,32,25,325,8,193,190,2360,199,539,107,667,839,388,0,0,974,256,147,220,342,425,24,549,514,217,358,229,225,4,244,74,34,486,111,1136,639,48,471,155,59,495,63,287,41,0,600,202,2,791,537,18,140,7
6/2/20,742,21,113,79,0,0,904,517,0,0,0,0,0,0,7,1,26,273,0,440,2911,0,852,98,0,1,4,460,11,2,28936,0,19,34,4,0,8,0,188,13,4,2,1,0,0,0,0,414,0,228,0,0,0,13,3528,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,26,0,131,21,73,0,9,5,62,0,0,35,210,2,180,1316,1152,71,0,0,0,1,87,0,2,18,0,0,0,52,0,4,0,0,0,0,0,148,0,2,285,227,19,0,250,42,0,0,259,0,165,29,0,8821,609,3117,519,4,121,318,2,50,9,263,72,0,49,27,887,28,0,5,9,0,8,14,0,5,1,19,22,20,12,36,1,0,80,0,3891,0,188,0,0,0,33,53,0,288,0,0,1,0,102,0,0,359,2,241,76,9,576,4065,0,258,0,18,8126,359,230,195,1826,119,8858,7,0,0,0,0,0,0,1869,97,24,0,31,544,0,2,0,66,1455,0,294,40,147,0,10,901,3,0,0,83,0,1,0,2,0,2,786,32,333,596,0,0,0,1,0,0,2,0,0,0,0,1467,1,58,0,157,0,2,45,0,3,209,20,1135,375,2372,211,239,80,617,305,363,1,94,1614,407,320,45,139,405,28,848,454,312,300,289,275,4,271,156,64,658,224,1069,813,21,366,119,33,579,121,271,33,1776,1474,203,5,841,277,28,374,2
6/3/20,775,20,107,7,0,0,949,515,0,2,0,1,0,0,8,0,12,325,0,504,2695,0,861,70,0,0,0,647,16,0,28633,0,22,3,1,0,11,0,0,19,22,1,2,0,0,1,0,344,0,277,1,0,104,17,4942,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,0,0,169,52,86,0,15,3,74,0,0,37,156,0,288,552,1079,52,0,0,10,1,142,0,24,16,0,0,0,7,0,1,0,0,0,0,0,99,1,4,242,251,15,0,174,47,0,0,102,0,163,10,0,9633,684,3134,781,45,97,321,1,30,2,496,123,0,39,13,710,26,0,8,14,2,15,14,0,3,4,63,11,93,9,35,2,0,77,0,3912,0,247,0,0,0,56,9,0,201,0,0,1,0,86,0,0,0,1,347,101,22,738,4801,0,514,0,57,749,751,292,366,1901,152,8529,13,0,0,0,0,0,0,2171,96,69,0,13,569,3,2,0,57,1713,0,394,66,137,0,20,1046,19,0,0,87,0,1,0,7,0,1,867,18,490,571,0,0,0,5,1,0,1,0,0,0,0,1342,2,83,0,133,0,6,20,0,16,220,29,1092,249,2214,272,112,27,1317,687,241,0,0,982,475,281,127,225,387,41,807,469,417,362,281,254,2,269,93,46,541,116,789,1232,33,442,113,64,557,107,51,95,491,1312,295,2,666,248,21,483,3
6/4/20,624,13,98,1,0,0,929,697,0,4,0,0,0,0,3,0,34,262,0,481,2423,0,865,82,0,17,0,607,43,0,30925,0,25,1,3,0,25,0,204,15,9,0,1,0,0,0,0,343,0,256,1,0,115,8,4664,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1766,0,0,149,37,152,1,12,6,56,0,0,40,119,0,279,0,1152,76,0,0,10,5,150,0,0,23,0,0,0,65,0,1,0,0,0,0,4271,53,0,1,351,337,0,0,394,58,0,0,281,0,190,23,0,9889,585,3574,672,31,142,177,0,44,8,0,124,0,39,19,562,28,0,3,50,0,5,13,0,5,3,49,24,277,22,75,0,0,39,0,4442,0,223,0,1,0,81,36,0,334,0,0,0,0,209,0,0,0,2,350,119,27,779,3985,0,435,0,16,4284,634,361,331,1581,238,8823,13,0,1,0,0,0,1,1975,89,48,0,5,517,1,0,0,58,3267,0,334,48,189,0,8,1039,20,1,0,91,0,17,0,13,0,0,988,15,596,659,0,0,0,4,0,0,0,0,0,0,0,1234,4,96,0,135,0,7,34,0,15,308,18,530,358,3011,300,148,34,1419,965,335,2,57,929,384,506,75,295,429,28,876,382,322,403,238,277,14,254,178,81,478,213,1212,1256,27,490,102,75,574,106,56,85,357,1345,316,36,951,260,25,492,6
6/5/20,1078,15,104,0,0,0,840,596,0,0,0,1,0,0,0,4,38,338,0,539,2828,0,887,140,1,0,1,483,12,0,30830,0,42,3,0,0,34,0,603,7,0,2,0,0,0,0,0,413,0,243,1,0,163,8,4207,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,24,120,34,169,0,14,0,35,0,0,64,69,0,389,609,1348,68,0,0,20,5,169,0,30,33,0,2,2,21,0,1,0,0,0,0,522,146,0,4,452,283,97,0,331,69,29,0,97,0,91,16,0,9471,703,2886,1006,21,127,518,4,47,19,245,134,0,51,5,723,37,0,3,6,0,5,30,0,5,5,18,16,19,11,24,3,0,99,2,4346,0,229,0,5,0,68,2,0,278,0,0,0,0,210,0,0,0,3,328,179,18,770,4734,0,419,0,1,4202,244,362,377,1754,196,8718,10,0,0,0,0,8,14,2591,134,96,0,15,261,0,2,0,0,2642,0,318,4,215,0,8,1146,23,0,0,98,0,1,0,20,0,0,930,35,561,624,0,0,0,4,0,0,1,0,0,0,0,1105,2,68,0,58,0,0,16,0,28,648,13,1553,226,3025,255,221,27,1305,762,337,9,121,1156,482,348,139,272,427,36,912,340,842,707,209,163,2,267,180,77,825,319,1123,1317,39,476,100,96,483,116,932,30,474,1471,439,1,676,459,17,357,12
